2152.3459583590943	504.09470055964516	1748.6337563442978	767.1658819115584
2279.828245179204	534.8806939405773	1846.4695242154555	895.186247958665
2414.8949730591203	531.6329754372169	1948.4970870877066	1069.6481518893274
2557.9914114375115	528.0910031479054	2057.257046918524	1198.7540512525695
2709.6178582348975	524.0446776736943	2175.073864687717	1289.9702394440405
2870.301921249672	517.226793467529	2305.4199207072766	1352.843271042087
3040.5847886556335	1159.6289840180418	2445.770699235599	1378.7269834816154
3221.0236613542957	1129.180153046103	2594.66872651632	1415.6481639397236
3412.1866202775896	1093.9499869053266	2752.0452600268713	1464.5310740820219
3614.642789045584	1139.353485701605	2916.6910116688928	1524.75569595273
3828.951071315625	1174.3405063042517	3090.118133978979	1605.8051062484883
4055.9616758697293	1198.1843350374888	3273.3848995566723	1705.588175464444
4296.480990237909	1221.2585551591114	3466.790081947966	1821.3767060995274
4551.247281707367	1241.460723564336	3671.0607319406718	1952.0173195933712
4821.110796538394	1337.9477726985847	3887.2039907925755	2089.149739022303
5106.995467455569	1433.5696199785139	4116.291500873065	2229.7111822473657
5409.8513389926575	1527.780290595015	4359.57032856976	2370.6219917986596
5730.680115456561	1635.288930229864	4618.064582397075	2506.555536749723
6070.547322925636	1756.019412473945	4892.6025095910145	2644.016487549029
6430.578453693336	1889.850827530121	5183.868704775287	2788.1033878629787
6811.962212920923	2038.9257790984325	5492.221326333927	2819.909312849455
7215.957217490256	2118.444502892553	5818.465567714649	2736.967851378089
7643.897856468795	2219.867259490422	6163.6922314825115	2530.774402683734
8097.201268821239	2345.8640317828363	6529.049040323453	2185.5984003799854
8577.376525947195	2476.4095007416286	6915.952314462886	1929.5835117988188
9086.03609730095	2615.813067833118	7325.762194130022	1759.7639328097432
9624.868043027818	2768.837027399165	7759.8507462322605	1672.6968018958296
10195.654114455727	1284.5833379794483	8219.739043900918	1809.4671262636512
10800.292623201538	1364.753891395127	8707.03257219283	2055.7433732876557
11440.793589400124	1448.2224312526607	9223.385472918122	2412.0106867351774
12119.281409000145	1439.5315648027154	9770.511811988503	2896.2341187241236
12838.00691356133	1430.021691516055	10350.173444471578	3257.800653454147
13599.355376753805	1419.1094790757184	10964.216229874382	3512.9501946028076
14405.85325489707	1400.6476879615634	11614.604136860717	3679.5803875558986
15260.177049546139	3140.169878157888	12303.444768820222	3742.2066896347214
16165.162804723856	3057.5277048215266	13033.044089292282	3834.6121405351682
17123.815609711433	2961.821462830728	13805.862565178428	3960.293812025543
18139.319502121747	3084.528478653057	14624.496236823454	4121.818116952341
19215.047706908765	3179.4169683915493	15491.695576685963	4341.686615639699
20354.572918077327	3244.138563336762	16410.35027678137	4612.4479890032635
21561.677372053433	3306.6339514460865	17383.514815807157	4927.388546888943
22840.367993904227	3361.3779435784045	18414.42745986765	5283.253855388126
24194.89050105377	3622.6519736260466	19506.508957585043	5656.984637086741
25629.74180090069	3881.5693149661743	20663.373256733623	6039.870660233578
27149.685054834576	4136.656716609607	21888.84552166023	6422.703082720637
28759.766267108393	4427.739437786052	23186.978474406435	6790.803151835654
30465.330918753643	4754.612454246068	24562.07178270804	7161.745819406245
32272.041542497747	5116.952085917253	26018.68902161282	7549.712871155288
34185.89661079259	5520.564319227185	27561.672266618913	7634.221143293112
36213.250460020245	5735.823329372275	29196.15586847062	7408.901549232995
38360.83429172343	6010.4132468517055	30927.575192780034	6850.590114868675
40635.77842520092	6351.578961037899	32761.683152972095	5916.623634403315
43045.635886254066	6705.084941133797	34704.57110385838	5224.000963405954
45598.40743089602	7082.55111159515	36762.68838600426	4764.580531814013
48302.56816517916	7496.876497955302	38942.86610282969	4529.163278879943
51167.09596707257	3478.126442253893	41252.340274569855	4899.734781136198
54201.50122533814	3695.19487705487	43698.7750647214	5566.719815346225
57415.85824722153	3921.1913076407436	46290.289350754014	6531.376128771137
60820.838802711114	3897.6571400658604	49035.48495313218	7842.323548992566
64427.74762544492	3871.9051994251677	51943.47555887367	8820.992724589692
68248.55988946001	3842.356558500024	55023.91700905336	9511.482869228774
72295.96094065435	3792.3674985061793	58287.03876510991	9962.393114839922
76583.38841838064	8502.262316481847	61743.67697007803	10131.897095297845
81125.07685553629	8278.501281718225	65405.30960240262	10382.198658755931
85936.10491962082	8019.373837602746	69284.09398862119	10722.664200836856
91032.44546984178	8351.620380220098	73392.90755892759	11160.17179822741
96431.01859388652	8608.543356310807	77745.39108551833	11755.581801474427
102149.74779833542	8783.78187584	82355.99413682002	12488.736899798549
108207.61953686149	8952.99111165666	87240.02335987649	13341.482401987
114624.74626068915	9101.213359437394	92413.69335756832	14305.004871666266
121422.43317152419	9808.634083915545	97894.18053920165	15316.871820821247
128623.24894639399	10509.67358186245	103699.68031188901	16353.506832373347
